"Genero","Edad","Estrato","NivelEd","C1","C2","C3","C4","out"
0,49,4,4,0.695694102897922,0.375853499650156,0.481369781488005,0.351967573045094,0
0,49,4,4,0.695694102897922,0.348485214048463,0.48670993477614,0.36131284129933,0
0,49,4,4,0.695694102897922,0.321116928446771,0.492050088064275,0.370658109553566,0
0,49,4,4,0.695694102897922,0.293748642845079,0.49739024135241,0.380003377807803,0
0,49,4,4,0.682514425317839,0.28258579229699,0.499714494816673,0.389348646062039,0
0,49,4,4,0.655166594339168,0.299273771322412,0.488366669079386,0.398693914316275,0
0,49,4,4,0.627818763360496,0.315961750347834,0.476656935363235,0.408401090549376,0
0,49,4,4,0.600470932381825,0.332649729373256,0.461971513820864,0.421083954608697,0
0,49,4,4,0.576401948020637,0.349337708398678,0.447286092278492,0.433766818668018,0
0,49,4,4,0.553056238648601,0.3660256874241,0.432600670736121,0.446449682727339,0
0,49,4,4,0.529710529276564,0.382713666449522,0.417915249193749,0.459132546786659,0
0,49,4,4,0.506364819904528,0.399401645474944,0.403229827651378,0.47181541084598,0
0,49,4,4,0.483019110532491,0.416089624500366,0.388544406109007,0.484498274905301,0
0,49,4,4,0.459673401160455,0.432777603525788,0.373858984566635,0.497124842167909,0
0,49,4,4,0.433772120160085,0.44946558255121,0.359173563024264,0.509140187066213,0
0,49,4,4,0.406424289181413,0.466153561576632,0.350905976307091,0.514737697139318,0
0,49,4,4,0.379076458202742,0.480790728721821,0.350954230704273,0.514070177978302,0
0,49,4,4,0.351728627224071,0.486130882009956,0.360299498958509,0.513402658817285,0
0,49,4,4,0.324380796245399,0.491471035298091,0.369644767212746,0.512735139656268,0
0,49,4,4,0.297032965266728,0.496811188586227,0.378990035466982,0.512067620495251,0
0,49,4,4,0.28077535078837,0.500944981944813,0.388335303721218,0.508987381475137,0
0,49,4,4,0.297450857482682,0.489597156207526,0.397680571975455,0.505649785670052,0
0,49,4,4,0.314126364176993,0.478249330470239,0.407025840229691,0.502312189864968,0
0,49,4,4,0.330801870871305,0.463563908927868,0.419708704289012,0.498974594059884,0
0,49,4,4,0.347477377565617,0.448878487385496,0.432391568348332,0.495636998254799,0
0,49,4,4,0.364152884259929,0.434193065843125,0.445074432407653,0.495435938266541,0
0,49,4,4,0.380828390954241,0.419507644300754,0.457757296466974,0.498773534071626,0
0,49,4,4,0.397503897648553,0.404822222758382,0.470440160526295,0.50211112987671,0
0,49,4,4,0.414179404342864,0.390136801216011,0.483123024585615,0.505448725681794,0
0,49,4,4,0.430854911037176,0.375451379673639,0.495805888644936,0.508786321486879,0
0,49,4,4,0.447530417731488,0.360765958131268,0.507837318342301,0.51277535165392,0
0,49,4,4,0.4642059244258,0.35112312109441,0.514810078735091,0.51948271286221,0
0,49,4,4,0.480061719465741,0.349940888363452,0.514142559574075,0.532833096082547,0
0,49,4,4,0.485397881607921,0.359286156617688,0.513475040413058,0.546183479302885,0
0,49,4,4,0.4907340437501,0.368631424871925,0.512807521252041,0.559533862523222,0
0,49,4,4,0.49607020589228,0.377976693126161,0.512140002091024,0.57288424574356,0
0,49,4,4,0.50140636803446,0.387321961380397,0.509349289454001,0.588357822439903,0
0,49,4,4,0.490870662359162,0.396667229634634,0.506011693648917,0.604378282304308,0
0,49,4,4,0.47953131780703,0.40601249788887,0.502674097843833,0.620398742168713,0
0,49,4,4,0.465218509410611,0.418333453969326,0.499336502038748,0.636419202033119,0
0,49,4,4,0.450544063519617,0.431016318028647,0.495998906233664,0.648740158113575,0
0,49,4,4,0.435869617628622,0.443699182087968,0.495074030287677,0.631642016712106,0
0,49,4,4,0.421195171737628,0.456382046147289,0.498411626092761,0.610281403559566,0
0,49,4,4,0.406520725846634,0.469064910206609,0.501749221897845,0.588920790407026,0
0,49,4,4,0.391846279955639,0.48174777426593,0.50508681770293,0.567560177254486,0
0,49,4,4,0.377171834064645,0.494430638325251,0.508424413508014,0.546199564101945,0
0,49,4,4,0.36249738817365,0.506534449618388,0.512341062079282,0.524838950949405,0
0,49,4,4,0.35148753556102,0.514882460330864,0.518035080946751,0.49739828375194,0
0,49,4,4,0.349486474757703,0.514214941169847,0.531385464167089,0.462019768218046,0
0,49,4,4,0.35827828407027,0.513547422008831,0.544735847387427,0.426641252684151,0
0,49,4,4,0.367616567819085,0.512879902847814,0.558086230607764,0.391262737150256,0
0,49,4,4,0.376954851567899,0.512212383686797,0.571436613828102,0.355884221616361,0
0,49,4,4,0.386293135316714,0.509711197432866,0.586620664141353,0.320505706082467,0
0,49,4,4,0.395631419065529,0.506373601627782,0.602641124005758,0.285127190548572,0
0,49,4,4,0.404969702814343,0.503036005822697,0.618661583870164,0.249748675014677,0
0,49,4,4,0.416879630969028,0.499698410017613,0.634682043734569,0.21951729518019,0
0,49,4,4,0.429553016056705,0.496360814212528,0.650332553220579,0.191183921634859,0
0,49,4,4,0.442226401144382,0.494712122308812,0.63395822777684,0.19318647911791,0
0,49,4,4,0.454899786232059,0.498049718113896,0.612597614624299,0.19518903660096,0
0,49,4,4,0.467573171319736,0.501387313918981,0.591237001471759,0.197191594084011,0
0,49,4,4,0.480246556407413,0.504724909724065,0.569876388319219,0.199194151567062,0
0,49,4,4,0.49291994149509,0.50806250552915,0.548515775166679,0.201984864204084,0
0,49,4,4,0.505087034090361,0.511906772504644,0.527155162014139,0.205322460009168,0
0,49,4,4,0.514955719497886,0.516587449031293,0.501234508327905,0.212544534787399,0
0,49,4,4,0.514288699230114,0.529937832251631,0.46585599279401,0.220554764719602,0
0,49,4,4,0.513621678962341,0.543288215471968,0.430477477260115,0.228564994651804,0
0,49,4,4,0.512954658694569,0.556638598692306,0.395098961726221,0.236575224584007,0
0,49,4,4,0.512287638426796,0.569988981912643,0.359720446192326,0.254598241931463,0
0,49,4,4,0.510077631515502,0.584883505842803,0.324341930658431,0.272621259278918,0
0,49,4,4,0.50674253017664,0.600903965707208,0.288963415124537,0.290644276626374,0
0,49,4,4,0.503407428837777,0.616924425571614,0.253584899590642,0.30866729397383,0
0,49,4,4,0.500072327498915,0.632944885436019,0.222629703798425,0.322266991579608,0
0,49,4,4,0.496737226160053,0.648965345300424,0.193926379874699,0.333614817316895,0
0,49,4,4,0.494366491473392,0.636274438841573,0.192969334330591,0.333478096524879,0
0,49,4,4,0.497701592812254,0.614913825689033,0.194971891813642,0.330808019880812,0
0,49,4,4,0.501036694151116,0.593553212536492,0.196974449296692,0.328137943236744,0
0,49,4,4,0.504371795489979,0.572192599383952,0.198977006779743,0.325467866592677,0
0,49,4,4,0.507706896828841,0.550831986231412,0.201622956225219,0.322154397986183,0
0,49,4,4,0.511467926772426,0.529471373078872,0.204960552030304,0.318149283020082,0
0,49,4,4,0.51547004837906,0.504732952123596,0.211675955638124,0.314144168053981,0
0,49,4,4,0.528472925406239,0.469692217369975,0.219686185570327,0.321961380397455,0
0,49,4,4,0.541813330761689,0.43431370183608,0.227696415502529,0.337981840261861,0
0,49,4,4,0.555153736117138,0.398935186302185,0.235706645434732,0.354002300126266,0
0,49,4,4,0.568494141472588,0.36355667076829,0.252643938845594,0.361095696512011,0
0,49,4,4,0.583056077920825,0.328178155234396,0.27066695619305,0.367103368961163,0
0,49,4,4,0.599064564347365,0.292799639700501,0.288689973540506,0.373111041410315,0
0,49,4,4,0.615073050773904,0.257421124166606,0.306712990887961,0.379392155443498,0
0,49,4,4,0.631081537200444,0.225742112416661,0.321036504451468,0.386067347053667,0
0,49,4,4,0.647090023626983,0.197038788492935,0.332384330188755,0.392742538663836,0
0,49,4,4,0.638539305977466,0.192752189543272,0.333767622907971,0.409382263292076,0
0,49,4,4,0.617194657408747,0.194754747026323,0.331097546263903,0.430075357283599,0
0,49,4,4,0.595850008840028,0.196757304509373,0.328427469619836,0.450768451275122,0
0,49,4,4,0.574505360271308,0.198759861992424,0.325757392975768,0.472378378813103,0
0,49,4,4,0.553160711702589,0.201261048246355,0.322588687560821,0.497076587770727,0
0,49,4,4,0.53181606313387,0.204598644051439,0.318583572594719,0.521774796728352,0
0,49,4,4,0.507602423774853,0.210807376488849,0.314578457628618,0.536564769464617,0
0,49,4,4,0.47371297233875,0.218817606421052,0.320224222098905,0.540931792409583,0
0,49,4,4,0.438360898146809,0.226827836353254,0.336244681963311,0.534924119960431,0
0,49,4,4,0.403008823954868,0.234838066285457,0.352265141827716,0.528916447511279,0
0,49,4,4,0.367656749762927,0.250689635759725,0.360444262150055,0.522908775062128,0
0,49,4,4,0.332304675570985,0.268712653107181,0.366451934599207,0.516901102612976,0
0,49,4,4,0.296952601379044,0.286735670454637,0.372459607048359,0.518871490497905,0
0,49,4,4,0.261600527187103,0.304758687802093,0.378668339485769,0.523343064636765,0
0,49,4,4,0.229221916839449,0.319806017323329,0.385343531095938,0.527348179602866,0
0,49,4,4,0.200540045325233,0.331153843060616,0.392018722706107,0.531353294568968,0
0,49,4,4,0.192559911278268,0.334057149291062,0.407138433823115,0.535358409535069,0
0,49,4,4,0.194560972081585,0.331387072646995,0.427831527814639,0.53936352450117,0
0,49,4,4,0.196562032884903,0.328716996002927,0.448524621806162,0.543368639467271,0
0,49,4,4,0.19856309368822,0.32604691935886,0.469700259769505,0.546891210461553,0
0,49,4,4,0.200917755597345,0.323022977135458,0.494398468727129,0.546891210461553,0
0,49,4,4,0.204252856936207,0.319017862169357,0.519096677684754,0.542950434691695,0
0,49,4,4,0.209894401851584,0.315012747203256,0.535044755953386,0.542355297126451,0
0,49,4,4,0.217898645064854,0.318487063800355,0.54158322677154,0.543690335448484,0
0,49,4,4,0.225902888278123,0.334507523664761,0.535575554322388,0.545025373770518,0
0,49,4,4,0.233907131491393,0.350527983529166,0.529567881873236,0.546360412092552,0
0,49,4,4,0.248661941270071,0.359792827788099,0.523560209424084,0.547695450414586,0
0,49,4,4,0.266671488499928,0.365800500237251,0.517552536974932,0.55128236060511,0
0,49,4,4,0.284681035729784,0.371808172686403,0.518364819327495,0.555142712379666,0
0,49,4,4,0.302690582959641,0.37794452352804,0.522908775062128,0.555142712379666,0
0,49,4,4,0.318530305222045,0.384619715138209,0.526913890028229,0.555142712379666,0
0,49,4,4,0.329869649774177,0.391294906748377,0.53091900499433,0.555142712379666,0
0,49,4,4,0.334289663596766,0.404894604354155,0.534924119960431,0.558802004165963,0
0,49,4,4,0.331621582525676,0.425587698345678,0.538929234926533,0.567479753259182,0
0,49,4,4,0.328953501454586,0.446280792337202,0.542934349892634,0.576157502352402,0
0,49,4,4,0.326285420383496,0.467022140725907,0.546891210461553,0.584835251445621,0
0,49,4,4,0.323424465981966,0.491720349683532,0.546891210461553,0.593513000538841,0
0,49,4,4,0.319422344375332,0.516418558641156,0.543963777032515,0.605118183061098,0
0,49,4,4,0.315420222768697,0.533524742442155,0.542210533934905,0.621532720502489,0
0,49,4,4,0.316722117749168,0.542234661133496,0.543545572256939,0.632880546239776,0
0,49,4,4,0.332730604175708,0.536226988684344,0.544880610578972,0.644228371977063,0
0,49,4,4,0.348739090602247,0.530219316235192,0.546215648901006,0.65557619771435,0
0,49,4,4,0.35920246877863,0.52421164378604,0.54755068722304,0.666924023451637,0
0,49,4,4,0.365205651188582,0.518203971336888,0.550124255072744,0.677033319661254,0
0,49,4,4,0.371208833598534,0.517858148157084,0.555142712379666,0.678513121174834,0
0,49,4,4,0.377268270729865,0.52247448548749,0.555142712379666,0.671837929564665,0
0,49,4,4,0.38393847340759,0.526479600453591,0.555142712379666,0.665162737954496,0
0,49,4,4,0.390608676085314,0.530484715419693,0.555142712379666,0.658487546344327,0
0,49,4,4,0.40251056785123,0.534489830385794,0.557861043420915,0.634247754159931,0
0,49,4,4,0.423188196152177,0.538494945351895,0.566538792514135,0.601539315270104,0
0,49,4,4,0.443865824453124,0.542500060317996,0.575216541607354,0.568830876380277,0
0,49,4,4,0.46454345275407,0.546505175284098,0.583894290700573,0.53612243749045,0
0,49,4,4,0.488837456000771,0.546891210461553,0.592572039793793,0.503413998600623,0
0,49,4,4,0.513517205908353,0.544977119373336,0.603163879975229,0.470705559710795,0
0,49,4,4,0.53176784480126,0.542065770743359,0.62030223337435,0.440232907890398,0
0,49,4,4,0.542882170467879,0.543400809065393,0.631650059111637,0.41620221809379,0
0,49,4,4,0.536878988057926,0.544735847387427,0.642997884848924,0.392171528297183,0
0,49,4,4,0.530875805647974,0.54607088570946,0.65434571058621,0.368140838500575,0
0,49,4,4,0.524872623238022,0.547405924031494,0.665693536323497,0.344110148703967,0
0,49,4,4,0.51886944082807,0.548966149540377,0.676816174873935,0.32007945890736,0
0,49,4,4,0.517366636128389,0.555142712379666,0.678818732356986,0.296048769110752,0
0,49,4,4,0.522035778002797,0.555142712379666,0.672561745522394,0.280277623631787,0
0,49,4,4,0.526062008775737,0.555142712379666,0.665886553912225,0.264924682928398,0
0,49,4,4,0.530064130382371,0.555142712379666,0.659211362302056,0.24957174222501,0
0,49,4,4,0.534066251989006,0.556920082675867,0.637794452352804,0.247810456727869,0
0,49,4,4,0.538068373595641,0.565597831769087,0.605086013462977,0.258490763304139,0
0,49,4,4,0.542070495202276,0.574275580862306,0.57237757457315,0.26917106988041,0
0,49,4,4,0.546072616808911,0.582953329955526,0.539669135683322,0.27985137645668,0
0,49,4,4,0.546940546795892,0.591631079048745,0.506960696793495,0.29053168303295,0
0,49,4,4,0.546040471253837,0.601209576889361,0.474252257903668,0.30121198960922,0
0,49,4,4,0.541845476316762,0.61907174624621,0.442838645338223,0.310758317851714,0
0,49,4,4,0.543179516852307,0.630419571983497,0.418807955541615,0.318245791814446,0
0,49,4,4,0.544513557387852,0.641767397720784,0.394777265745008,0.325588502585631,0
0,49,4,4,0.545847597923397,0.653115223458071,0.3707465759484,0.332931213356817,0
0,49,4,4,0.547181638458942,0.664463049195358,0.346715886151792,0.341793937639234,0
0,49,4,4,0.548515678994487,0.675810874932645,0.322685196355185,0.355144320859572,0
0,49,4,4,0.555185881672212,0.678601587569667,0.298654506558577,0.368494704079909,0
0,49,4,4,0.555185881672212,0.673285561480123,0.281942400334564,0.381845087300247,0
0,49,4,4,0.555185881672212,0.666610369869954,0.266589459631176,0.395195470520585,0
0,49,4,4,0.555185881672212,0.659935178259786,0.251236518927787,0.408545853740922,0
0,49,4,4,0.556021666104119,0.641341150545677,0.246966004777185,0.421703219372532,0
0,49,4,4,0.564692929585162,0.60863271165585,0.257332657771773,0.424019430437265,0
0,49,4,4,0.573364193066204,0.575924272766022,0.268012964348043,0.426021987920316,0
0,49,4,4,0.582035456547246,0.543215833876195,0.278693270924313,0.428024545403367,0
0,49,4,4,0.590706720028288,0.510507394986368,0.289373577500583,0.430027102886417,0
0,49,4,4,0.59937798350933,0.477798956096541,0.300053884076853,0.432029660369468,0
0,49,4,4,0.617162511853673,0.446007350753171,0.309817357106666,0.434032217852518,0
0,49,4,4,0.629064403619589,0.42141369298944,0.317449594260944,0.441841387796463,0
0,49,4,4,0.640403748171722,0.397383003192833,0.324792305032129,0.450519136889682,0
0,49,4,4,0.651743092723854,0.373352313396225,0.332135015803315,0.459196885982902,0
0,49,4,4,0.663082437275986,0.349321623599617,0.340346305723776,0.467006055926846,0
0,49,4,4,0.674421781828118,0.325290933803009,0.353696688944113,0.469676132570914,0
0,49,4,4,0.678335503158301,0.301260244006402,0.367047072164451,0.487031630757353,0
0,49,4,4,0.673963707668322,0.283607177037341,0.380397455384789,0.504387128943792,0
0,49,4,4,0.667293504990597,0.268254236333953,0.393747838605126,0.521742627130231,0
0,49,4,4,0.660623302312873,0.252901295630564,0.407098221825464,0.539098125316669,0
0,49,4,4,0.644759470884164,0.246748859989867,0.420448605045801,0.556453623503108,0
0,49,4,4,0.612284423871289,0.256174552239406,0.423802285649947,0.576382689539251,0
0,49,4,4,0.579600430750438,0.266854858815676,0.425804843132997,0.588751900016889,0
0,49,4,4,0.546916437629587,0.277535165391946,0.427807400616048,0.599432206593159,0
0,49,4,4,0.514232444508736,0.288215471968216,0.429809958099098,0.610112513169429,0
0,49,4,4,0.481548451387884,0.298895778544487,0.431812515582149,0.620792819745699,0
0,49,4,4,0.449563624089879,0.308876396361618,0.4338150730652,0.631473126321969,0
0,49,4,4,0.424184708359452,0.316653396707442,0.440900427051415,0.637971385142471,0
0,49,4,4,0.400171978719643,0.323996107478627,0.449578176144635,0.644196202378942,0
0,49,4,4,0.376159249079834,0.331338818249813,0.458255925237854,0.652873951472161,0
0,49,4,4,0.352146519440024,0.338898673808317,0.466716529543755,0.661551700565381,0
0,49,4,4,0.328133789800215,0.352249057028655,0.469386606187822,0.6702294496586,0
0,49,4,4,0.304121060160406,0.365599440248993,0.485149709267257,0.665814172316452,0
0,49,4,4,0.285436456274009,0.37894982346933,0.502505207453696,0.6598064998673,0
0,49,4,4,0.270094990115242,0.392300206689668,0.519860705640135,0.653911421011573,0
0,49,4,4,0.254753523956475,0.405650589910006,0.537216203826574,0.649238786884455,0
0,49,4,4,0.246516225468923,0.419000973130343,0.554571702013013,0.644566152757337,0
0,49,4,4,0.254994615619525,0.423585140862628,0.574211241666064,0.639893518630218,0
0,49,4,4,0.265666939903885,0.425587698345678,0.587593794484522,0.641863906515148,0
0,49,4,4,0.276339264188244,0.427590255828729,0.598274101060792,0.646536540642266,0
0,49,4,4,0.287011588472604,0.42959281331178,0.608954407637063,0.651209174769384,0
0,49,4,4,0.297683912756964,0.43159537079483,0.619634714213333,0.655881808896502,0
0,49,4,4,0.307898162881528,0.433597928277881,0.630315020789603,0.660554443023621,0
0,49,4,4,0.315814005818345,0.439959466306367,0.637392332376288,0.665227077150739,0
0,49,4,4,0.323151228763843,0.448637215399587,0.643255241633894,0.669376955308386,0
0,49,4,4,0.33048845170934,0.457314964492806,0.651932990727113,0.67071199363042,0
0,49,4,4,0.337825674654837,0.465992713586026,0.660610739820333,0.670953265616329,0
0,49,4,4,0.350732115016796,0.469097079804731,0.669288488913552,0.670953265616329,0
0,49,4,4,0.364072520372246,0.483267787777161,0.666465606678409,0.670953265616329,0
0,49,4,4,0.377412925727695,0.5006232859636,0.660457934229257,0.670953265616329,0
0,49,4,4,0.390753331083144,0.517978784150039,0.654450261780105,0.670953265616329,0
0,49,4,4,0.404093736438594,0.535334282336478,0.649745458054865,0.669650396892417,0
0,49,4,4,0.417434141794043,0.552689780522917,0.645072823927747,0.668315358570383,0
0,49,4,4,0.423348923927544,0.572039793792876,0.640400189800629,0.666980320248349,0
0,49,4,4,0.425349984730861,0.586435688952156,0.641357235344737,0.665645281926315,0
0,49,4,4,0.427351045534179,0.597115995528426,0.646029869471856,0.664310243604282,0
0,49,4,4,0.429352106337496,0.607796302104696,0.650702503598974,0.662975205282248,0
0,49,4,4,0.431353167140814,0.618476608680966,0.655375137726092,0.661640166960214,0
0,49,4,4,0.433354227944131,0.629156915257236,0.66004777185321,0.66030512863818,0
0,49,4,4,0.438971663693203,0.636813279610104,0.664720405980328,0.655109738541591,0
0,49,4,4,0.447642927174245,0.642314280888846,0.66923219211684,0.621733780490747,0
0,49,4,4,0.456314190655287,0.650992029982065,0.670567230438874,0.588357822439903,0
0,49,4,4,0.464985454136329,0.659669779075285,0.670953265616329,0.555930867533637,0
0,49,4,4,0.468810775190061,0.668347528168504,0.670953265616329,0.523889947804827,0
0,49,4,4,0.481379687223749,0.667117041040365,0.670953265616329,0.491849028076017,0
0,49,4,4,0.498722214185833,0.661109368591213,0.670953265616329,0.459808108347206,0
0,49,4,4,0.516064741147918,0.655101696142061,0.670953265616329,0.421494116984744,0
0,49,4,4,0.533407268110002,0.650252129225276,0.669795160083963,0.382778005645764,0
0,49,4,4,0.550749795072086,0.645579495098157,0.668460121761929,0.344061894306785,0
0,49,4,4,0.569763890897986,0.640906860971039,0.667125083439895,0.305345782967806,0
0,49,4,4,0.585161611778131,0.640850564174327,0.665790045117861,0.266629671628827,0
0,49,4,4,0.595833936062491,0.645523198301445,0.664455006795828,0.227913560289848,0
0,49,4,4,0.606506260346851,0.650195832428563,0.663119968473794,0.216091232980272,0
0,49,4,4,0.61717858463121,0.654868466555682,0.66178493015176,0.206745964726036,0
0,49,4,4,0.62785090891557,0.6595411006828,0.660449891829726,0.197400696471799,0
0,49,4,4,0.6361444621245,0.664213734809918,0.658728818330237,0.188441463395019,0
0,49,4,4,0.64148062426668,0.668886368937036,0.625352860279393,0.211137114869592,0
0,49,4,4,0.649950978028513,0.670422467247328,0.591976902228549,0.233832766344166,0
0,49,4,4,0.658622241509555,0.670953265616329,0.559405184130737,0.255056658704691,0
0,49,4,4,0.667293504990597,0.670953265616329,0.527364264401927,0.275749752696214,0
0,49,4,4,0.667831943038076,0.670953265616329,0.495323344673117,0.296442846687738,0
0,49,4,4,0.661828760628124,0.670953265616329,0.463282424944306,0.317135940679261,0
0,49,4,4,0.655825578218172,0.670953265616329,0.425692249539573,0.343378290346708,0
0,49,4,4,0.650834980793031,0.669939923275508,0.386976138200594,0.3707465759484,0
0,49,4,4,0.646165838918624,0.668604884953475,0.348260026861614,0.398114861550092,0
0,49,4,4,0.641496697044216,0.667269846631441,0.309543915522635,0.425483147151784,0
0,49,4,4,0.64031534789527,0.665934808309407,0.270827804183656,0.452851432753476,0
0,49,4,4,0.644984489769677,0.664599769987373,0.232111692844677,0.479865852775834,0
0,49,4,4,0.649653631644084,0.66326473166534,0.217104575321093,0.480855067918064,0
0,49,4,4,0.654322773518492,0.661929693343306,0.207759307066856,0.476182433790946,0
0,49,4,4,0.658991915392899,0.660594655021272,0.19841403881262,0.471509799663828,0
0,49,4,4,0.663661057267306,0.659259616699238,0.189068770558384,0.46683716553671,0
0,49,4,4,0.668330199141714,0.628971940068039,0.208676140613313,0.462164531409591,0
0,49,4,4,0.670266968834884,0.595595982017195,0.231371792087887,0.457491897282473,0
0,56,5,4,0,0.471116704660588,0.786529571935157,0.749722960992908,1
0,56,5,4,0,0.505517033941236,0.804054267983789,0.739337955927052,1
0,56,5,4,0,0.539917363221885,0.821578964032421,0.728952950861195,1
0,56,5,4,0.0222343591691996,0.557853660081054,0.833167109929078,0.702475937183384,1
0,56,5,4,0.056634688449848,0.575378356129686,0.83121992147923,0.67716248733536,1
0,56,5,4,0.0910350177304965,0.592903052178318,0.829272733029382,0.651849037487335,1
0,56,5,4,0.125435347011145,0.61042774822695,0.827325544579534,0.626535587639311,1
0,56,5,4,0.159835676291793,0.627952444275583,0.825378356129686,0.601222137791287,0
0,56,5,4,0.194236005572442,0.645477140324215,0.823431167679838,0.575908687943262,0
0,56,5,4,0.22863633485309,0.663001836372847,0.82148397922999,0.563449848024316,0
0,56,5,4,0.263036664133739,0.680526532421479,0.812539577001013,0.563307370820669,0
0,56,5,4,0.297436993414387,0.698051228470111,0.802154571935157,0.564605496453901,0
0,56,5,4,0.331837322695035,0.715575924518744,0.791769566869301,0.565903622087133,0
0,56,5,4,0.366237651975684,0.733100620567376,0.781384561803445,0.563323201621074,0
0,56,5,4,0.400637981256332,0.750625316616008,0.770999556737589,0.558130699088146,0
0,56,5,4,0.435038310536981,0.76815001266464,0.760614551671733,0.552938196555218,0
0,56,5,4,0.469438639817629,0.785674708713273,0.750229546605876,0.54774569402229,0
0,56,5,4,0.503838969098278,0.803199404761905,0.73984454154002,0.542553191489362,0
0,56,5,4,0.538239298378926,0.820724100810537,0.729459536474164,0.537360688956434,0
0,56,5,4,0.556998796859169,0.83326209473151,0.703710739614995,0.550041160081054,0
0,56,5,4,0.574523492907801,0.831314906281662,0.678397289766971,0.568863981762918,0
0,56,5,4,0.592048188956434,0.829367717831814,0.653083839918946,0.587686803444782,0
0,56,5,4,0.609572885005066,0.827420529381966,0.627770390070922,0.606509625126646,0
0,56,5,4,0.627097581053698,0.825473340932118,0.602456940222898,0.625332446808511,0
0,56,5,4,0.64462227710233,0.82352615248227,0.577143490374873,0.644155268490375,0
0,56,5,4,0.662146973150963,0.821578964032421,0.563798125633232,0.651010005065856,0
0,56,5,4,0.679671669199595,0.813046162613982,0.563244047619048,0.651659067882472,0
0,56,5,4,0.697196365248227,0.802661157548126,0.56454217325228,0.652308130699088,0
0,56,5,4,0.714721061296859,0.79227615248227,0.565840298885512,0.643078774062817,0
0,56,5,4,0.732245757345491,0.781891147416413,0.563576494427558,0.636904761904762,0
0,56,5,4,0.749770453394124,0.771506142350557,0.55838399189463,0.633659447821682,0
0,56,5,4,0.767295149442756,0.761121137284701,0.553191489361702,0.630414133738602,0
0,56,5,4,0.784819845491388,0.750736132218845,0.547998986828774,0.627168819655522,0
0,56,5,4,0.80234454154002,0.740351127152989,0.542806484295846,0.623923505572442,0
0,56,5,4,0.819869237588652,0.729966122087133,0.537613981762918,0.627897036474164,0
0,56,5,4,0.833333333333333,0.704969288247214,0.549122973657548,0.632947061803445,0
0,56,5,4,0.831409891084093,0.679632092198582,0.567945795339412,0.632947061803445,0
0,56,5,4,0.829462702634245,0.654318642350557,0.586768617021277,0.632947061803445,0
0,56,5,4,0.827515514184397,0.629005192502533,0.605591438703141,0.632947061803445,0
0,56,5,4,0.825568325734549,0.603691742654509,0.624414260385005,0.632947061803445,0
0,56,5,4,0.823621137284701,0.578378292806484,0.643237082066869,0.632947061803445,0
0,56,5,4,0.821673948834853,0.564146403242148,0.650978343465046,0.632947061803445,0
0,56,5,4,0.81355274822695,0.563180724417427,0.651627406281662,0.632947061803445,0
0,56,5,4,0.803167743161094,0.564478850050659,0.652276469098278,0.626211056231003,0
0,56,5,4,0.792782738095238,0.565776975683891,0.643553698074975,0.61156756585613,0
0,56,5,4,0.782397733029382,0.563829787234043,0.637063069908815,0.597937246707194,0
0,56,5,4,0.772012727963526,0.558637284701115,0.633817755825735,0.584306927558257,0
0,56,5,4,0.76162772289767,0.553444782168186,0.630572441742654,0.570676608409321,0
0,56,5,4,0.751242717831814,0.548252279635258,0.627327127659574,0.557046289260385,0
0,56,5,4,0.740857712765957,0.54305977710233,0.624081813576494,0.543415970111449,0
0,56,5,4,0.730472707700101,0.537867274569402,0.627548758865248,0.523073391590679,0
0,56,5,4,0.706299075481256,0.548204787234043,0.632947061803445,0.499058067375886,0
0,56,5,4,0.680866894630192,0.567027608915907,0.632947061803445,0.475042743161094,0
0,56,5,4,0.655553444782168,0.585850430597771,0.632947061803445,0.451027418946302,0
0,56,5,4,0.630239994934144,0.604673252279635,0.632947061803445,0.42701209473151,0
0,56,5,4,0.60492654508612,0.6234960739615,0.632947061803445,0.410136461499493,0
0,56,5,4,0.579613095238095,0.642318895643364,0.632947061803445,0.393260828267477,0
0,56,5,4,0.564494680851064,0.650946681864235,0.632947061803445,0.376385195035461,0
0,56,5,4,0.563117401215805,0.651595744680851,0.632947061803445,0.359509561803445,0
0,56,5,4,0.564415526849038,0.652244807497467,0.627382535460993,0.34819845491388,0
0,56,5,4,0.565713652482269,0.644028622087133,0.612232459473151,0.355338145896657,0
0,56,5,4,0.564083080040527,0.637221377912867,0.598602140324215,0.36054647922999,0
0,56,5,4,0.558890577507599,0.633976063829787,0.584971821175279,0.365089918946302,0
0,56,5,4,0.553698074974671,0.630730749746707,0.571341502026342,0.369633358662614,0
0,56,5,4,0.548505572441743,0.627485435663627,0.557711182877406,0.374176798378926,0
0,56,5,4,0.543313069908815,0.624240121580547,0.54408086372847,0.378720238095238,0
0,56,5,4,0.538120567375887,0.627200481256332,0.524244870820669,0.38326367781155,0
0,56,5,4,0.547286600810537,0.632947061803445,0.500229546605876,0.387807117527862,0
0,56,5,4,0.566109422492401,0.632947061803445,0.476214222391084,0.392350557244174,0
0,56,5,4,0.584932244174265,0.632947061803445,0.452198898176292,0.396893996960486,0
0,56,5,4,0.60375506585613,0.632947061803445,0.428183573961499,0.401437436676798,0
0,56,5,4,0.622577887537994,0.632947061803445,0.410959663120567,0.39918946301925,0
0,56,5,4,0.641400709219858,0.632947061803445,0.394084029888551,0.408070542046606,0
